scan_coordinate_px,carrier_amplitude,unwrapped_phase_rad,fitted_phase_rad,fit_used
160,1190.5610793107899,-5.2971726244930277,-6.9594747384373239,1
161,1173.5959853749132,-5.3058108731558384,-6.9705700270640865,1
162,1159.4874023088644,-5.3057329531089827,-6.981665315690849,1
163,1130.094153794048,-5.2902038359619947,-6.9927606043176107,1
164,1105.3157965111131,-5.3008260248333956,-7.0038558929443733,1
165,1061.4443518277133,-5.2868711859658504,-7.014951181571135,1
166,1012.3850056132297,-5.2946990688067483,-7.0260464701978975,1
167,955.91812726747514,-5.2895659349568822,-7.0371417588246601,1
168,877.63711400212776,-5.2909816469347106,-7.0482370474514227,1
169,798.14740766905368,-5.2765636459652274,-7.0593323360781852,1
170,702.12242030818686,-5.2900242406754581,-7.0704276247049469,1
171,607.26335875010125,-5.2851879264723136,-7.0815229133317095,1
172,509.7571857062278,-5.290987127484863,-7.092618201958472,1
173,407.12130492316152,-5.3016559104122436,-7.1037134905852337,1
174,337.19687974782818,-5.3205197434899114,-7.1148087792119963,1
175,276.07157526086843,-5.3043806979063612,-7.1259040678387588,1
176,219.97058808073868,-5.3443109982620181,-7.1369993564655214,1
177,192.24554710597903,-5.2926466175654463,-7.1480946450922831,1
178,172.56308576932722,-5.3912437992584268,-7.1591899337190457,1
179,160.03535107405838,-5.2431134022751902,-7.1702852223458082,1
180,153.47818846463861,-5.3335355877017943,-7.1813805109725699,1
181,148.17478411681358,-5.3070305210833855,-7.1924757995993325,1
182,155.97750987536236,-5.3028054085068366,-7.203571088226095,1
183,161.85231887047857,-5.3013964376186316,-7.2146663768528576,1
184,157.59686792658516,-5.2588347556141297,-7.2257616654796202,1
185,159.10028957025858,-5.284251873179568,-7.2368569541063819,1
186,152.07400961017015,-5.3037423244561568,-7.2479522427331444,1
187,146.40607857717552,-5.2939566593924043,-7.2590475313599061,1
188,147.92029361462622,-5.3156782954659363,-7.2701428199866687,1
189,145.11797331605121,-5.3424511497165632,-7.2812381086134312,0
190,147.18377567164012,-5.2602530297429126,-7.2923333972401938,1
191,144.59882159050059,-5.3447733639512229,-7.3034286858669564,0
192,147.85296913181818,-5.3335530492859204,-7.3145239744937181,1
193,156.2162387905604,-5.2606244348815121,-7.3256192631204806,1
194,156.32052494743584,-5.2450920904407319,-7.3367145517472423,1
195,148.48060086832507,-5.2954696122869782,-7.3478098403740049,1
196,151.57165740094939,-5.2746735954489985,-7.3589051290007674,1
197,154.82518234422804,-5.2693723675533022,-7.37000041762753,1
198,150.60313773434126,-5.2886973514688496,-7.3810957062542926,1
199,144.19625937282589,-5.2983442061618025,-7.3921909948810542,0
200,142.17679004026857,-5.3092792298438267,-7.4032862835078168,0
201,150.64440261929272,-5.3010481802114953,-7.4143815721345785,1
202,148.91783989152577,-5.3385264334463738,-7.4254768607613411,1
203,156.58140042744085,-5.2864533875713802,-7.4365721493881036,1
204,150.12494969494614,-5.3356436346087426,-7.4476674380148662,1
205,147.79478377322988,-5.3371969752799142,-7.4587627266416288,1
206,153.39971227471926,-5.3113334906420464,-7.4698580152683913,1
207,144.81798626383548,-5.327158323499475,-7.480953303895153,0
208,153.14642596922394,-5.3055057904028056,-7.4920485925219147,1
209,146.15172942728316,-5.2960185475620269,-7.5031438811486773,0
210,157.33404272343961,-5.2917719451640641,-7.5142391697754398,1
211,155.78679419646176,-5.2879888926556902,-7.5253344584022024,1
212,147.19223416356803,-5.2732102606797788,-7.536429747028965,1
213,152.03825787470115,-5.3282302862038842,-7.5475250356557275,1
214,151.12706327848883,-5.2611747593717135,-7.5586203242824892,1
215,155.76602055784221,-5.2959713707979548,-7.5697156129092518,1
216,152.85406582576741,-5.3231999595699948,-7.5808109015360134,1
217,161.47963996017054,-5.3144759198080784,-7.591906190162776,1
218,154.1004572653105,-5.3077011002145094,-7.6030014787895386,1
219,152.7686823886923,-5.2939793237186183,-7.6140967674163011,1
220,149.74489760014896,-5.3200762046898449,-7.6251920560430637,1
221,155.64692060937691,-5.3245432428585682,-7.6362873446698254,1
222,143.61670389252541,-5.2919304293637328,-7.647382633296588,0
223,155.24948536973466,-5.2668558017358631,-7.6584779219233496,1
224,149.51224155893709,-5.3157011710085253,-7.6695732105501122,1
225,156.99369494823196,-5.2904868515896339,-7.6806684991768748,1
226,153.82680301496293,-5.2314651888739769,-7.6917637878036373,1
227,153.40515522045459,-5.3273953215009477,-7.7028590764303999,1
228,154.30322311768353,-5.2856579363644585,-7.7139543650571616,1
229,151.0389640712591,-5.3056642655077191,-7.7250496536839242,1
230,139.98813002193131,-5.3226168944027057,-7.7361449423106858,0
231,147.42402695684152,-5.2671994256175667,-7.7472402309374484,1
232,157.24778701869596,-5.284627787199355,-7.758335519564211,1
233,146.02295633811303,-5.3181736952276246,-7.7694308081909735,0
234,148.29281388444286,-5.2773266971600741,-7.7805260968177361,1
235,150.98542712301091,-5.3642001082415707,-7.7916213854444987,1
236,155.58671453352324,-5.2774415369818453,-7.8027166740712603,1
237,145.23580286707588,-5.2548191018244292,-7.813811962698022,0
238,156.38546415171382,-5.2414863789582808,-7.8249072513247846,1
239,152.16772855366835,-5.2537483277356634,-7.8360025399515472,1
240,144.48883771795821,-5.3220849492293159,-7.8470978285783097,0
241,148.69371446258313,-5.304834696251751,-7.8581931172050723,1
242,126.30328316861991,-5.3233800750233335,-7.8692884058318349,0
243,110.93169195969912,-5.4076108411391699,-7.8803836944585965,0
244,74.291050775575783,-5.4588321121917565,-7.8914789830853591,0
245,24.409840648657926,-6.7317814468089336,-7.9025742717121208,0
246,70.441255115522168,-7.9157881097211034,-7.9136695603388834,0
247,150.95477832372887,-8.109533474584202,-7.9247648489656459,1
248,243.66280311341885,-8.1927303839264063,-7.9358601375924085,1
